t x y z hx hy rx ry rz dx dy rzrel acc
10.2 0 0 -0.26215659 1 0 1.2 3.4593664e-18 1.1353705 1.2 3.4593664e-18 -0.26215657 0.050198981
10.25 0 0 -0.2712084 1 0 1.2 3.4593664e-18 1.1263187 1.2 3.4593664e-18 -0.27120838 0.061471452
10.3 0 0 -0.2801067 1 0 1.2 3.4593664e-18 1.1174204 1.2 3.4593664e-18 -0.28010667 0.071945963
10.35 0 0 -0.28882532 1 0 1.2 3.4593664e-18 1.1087017 1.2 3.4593664e-18 -0.28882529 0.081513093
10.4 0 0 -0.29734037 1 0 1.2 3.4593664e-18 1.1001867 1.2 3.4593664e-18 -0.29734034 0.090086785
10.45 0 0 -0.30563041 1 0 1.2 3.4593664e-18 1.0918966 1.2 3.4593664e-18 -0.30563039 0.097605317
10.5 0 0 -0.31367668 1 0 1.2 3.4593664e-18 1.0838504 1.2 3.4593664e-18 -0.31367665 0.10403132
10.55 0 0 -0.32146309 1 0 1.2 3.4593664e-18 1.076064 1.2 3.4593664e-18 -0.32146307 0.10935093
10.6 0 0 -0.32897636 1 0 1.2 3.4593664e-18 1.0685507 1.2 3.4593664e-18 -0.32897633 0.11357215
10.65 0 0 -0.33620592 1 0 1.2 3.4593664e-18 1.0613211 1.2 3.4593664e-18 -0.33620589 0.11672269
10.7 0 0 -0.34314389 1 0 1.2 3.4593664e-18 1.0543832 1.2 3.4593664e-18 -0.34314386 0.11884728
10.75 0 0 -0.34978494 1 0 1.2 3.4593664e-18 1.0477421 1.2 3.4593664e-18 -0.34978491 0.1200048
10.8 0 0 -0.35612616 1 0 1.2 3.4593664e-18 1.0414009 1.2 3.4593664e-18 -0.35612614 0.12026525
10.85 0 0 -0.3621669 1 0 1.2 3.4593664e-18 1.0353602 1.2 3.4593664e-18 -0.36216687 0.11970676
10.9 0 0 -0.36790851 1 0 1.2 3.4593664e-18 1.0296185 1.2 3.4593664e-18 -0.36790849 0.11841274
10.95 0 0 -0.37335424 1 0 1.2 3.4593664e-18 1.0241728 1.2 3.4593664e-18 -0.37335421 0.11646933
11 0 0 -0.3785089 1 0 1.2 3.4593664e-18 1.0190182 1.2 3.4593664e-18 -0.37850888 0.11396304
11.05 0 0 -0.38337876 1 0 1.2 3.4593664e-18 1.0141483 1.2 3.4593664e-18 -0.38337873 0.11097882
11.1 0 0 -0.38797125 1 0 1.2 3.4593664e-18 1.0095558 1.2 3.4593664e-18 -0.38797123 0.10759844
11.15 0 0 -0.39229482 1 0 1.2 3.4593664e-18 1.0052322 1.2 3.4593664e-18 -0.39229479 0.10389923
11.2 0 0 -0.39635869 1 0 1.2 3.4593664e-18 1.0011684 1.2 3.4593664e-18 -0.39635866 0.09995312
11.25 0 0 -0.40017271 1 0 1.2 3.4593664e-18 0.99735435 1.2 3.4593664e-18 -0.40017268 0.095826064
11.3 0 0 -0.40374719 1 0 1.2 3.4593664e-18 0.99377987 1.2 3.4593664e-18 -0.40374716 0.091577614
11.35 0 0 -0.40709274 1 0 1.2 3.4593664e-18 0.99043432 1.2 3.4593664e-18 -0.40709271 0.087260808
11.4 0 0 -0.41022015 1 0 1.2 3.4593664e-18 0.98730691 1.2 3.4593664e-18 -0.41022012 0.08292221
11.45 0 0 -0.41314024 1 0 1.2 3.4593664e-18 0.98438682 1.2 3.4593664e-18 -0.41314021 0.078602103
11.5 0 0 -0.41586382 1 0 1.2 3.4593664e-18 0.98166324 1.2 3.4593664e-18 -0.41586379 0.074334797
11.55 0 0 -0.41840154 1 0 1.2 3.4593664e-18 0.97912552 1.2 3.4593664e-18 -0.41840152 0.070149014
11.6 0 0 -0.42076387 1 0 1.2 3.4593664e-18 0.97676319 1.2 3.4593664e-18 -0.42076385 0.066068328
11.65 0 0 -0.42296101 1 0 1.2 3.4593664e-18 0.97456605 1.2 3.4593664e-18 -0.42296098 0.062111639
11.7 0 0 -0.42500283 1 0 1.2 3.4593664e-18 0.97252423 1.2 3.4593664e-18 -0.42500281 0.058293653
11.75 0 0 -0.42689889 1 0 1.2 3.4593664e-18 0.97062817 1.2 3.4593664e-18 -0.42689887 0.054625354
11.8 0 0 -0.42865836 1 0 1.2 3.4593664e-18 0.9688687 1.2 3.4593664e-18 -0.42865833 0.051114474
11.85 0 0 -0.43029 1 0 1.2 3.4593664e-18 0.96723706 1.2 3.4593664e-18 -0.43028998 0.047765922
11.9 0 0 -0.4318022 1 0 1.2 3.4593664e-18 0.96572486 1.2 3.4593664e-18 -0.43180217 0.044582201
11.95 0 0 -0.4332029 1 0 1.2 3.4593664e-18 0.96432416 1.2 3.4593664e-18 -0.43320287 0.041563771
12 0 0 -0.43449966 1 0 1.2 3.4593664e-18 0.9630274 1.2 3.4593664e-18 -0.43449964 0.038709403
12.05 0 0 -0.43569962 1 0 1.2 3.4593664e-18 0.96182744 1.2 3.4593664e-18 -0.43569959 0.03601647
12.1 0 0 -0.4368095 1 0 1.2 3.4593664e-18 0.96071756 1.2 3.4593664e-18 -0.43680947 0.033481231
12.15 0 0 -0.43783564 1 0 1.2 3.4593664e-18 0.95969142 1.2 3.4593664e-18 -0.43783562 0.031099057
12.2 0 0 -0.43878401 1 0 1.2 3.4593664e-18 0.95874305 1.2 3.4593664e-18 -0.43878398 0.028864646
12.25 0 0 -0.43966018 1 0 1.2 3.4593664e-18 0.95786688 1.2 3.4593664e-18 -0.43966016 0.026772196
12.3 0 0 -0.4404694 1 0 1.2 3.4593664e-18 0.95705766 1.2 3.4593664e-18 -0.44046937 0.024815562
12.35 0 0 -0.44121655 1 0 1.2 3.4593664e-18 0.95631051 1.2 3.4593664e-18 -0.44121653 0.022988379
12.4 0 0 -0.44190621 1 0 1.2 3.4593664e-18 0.95562085 1.2 3.4593664e-18 -0.44190618 0.021284174
12.45 0 0 -0.44254263 1 0 1.2 3.4593664e-18 0.95498443 1.2 3.4593664e-18 -0.4425426 0.019696452
12.5 0 0 -0.44312978 1 0 1.2 3.4593664e-18 0.95439728 1.2 3.4593664e-18 -0.44312975 0.01821877
12.55 0 0 -0.44367137 1 0 1.2 3.4593664e-18 0.95385569 1.2 3.4593664e-18 -0.44367134 0.016844795
12.6 0 0 -0.44417082 1 0 1.2 3.4593664e-18 0.95335624 1.2 3.4593664e-18 -0.4441708 0.01556835
12.65 0 0 -0.44463134 1 0 1.2 3.4593664e-18 0.95289572 1.2 3.4593664e-18 -0.44463131 0.014383449
12.7 0 0 -0.44505588 1 0 1.2 3.4593664e-18 0.95247118 1.2 3.4593664e-18 -0.44505585 0.013284323
12.75 0 0 -0.44544719 1 0 1.2 3.4593664e-18 0.95207987 1.2 3.4593664e-18 -0.44544716 0.012265442
12.8 0 0 -0.44580782 1 0 1.2 3.4593664e-18 0.95171924 1.2 3.4593664e-18 -0.44580779 0.011321521
12.85 0 0 -0.44614013 1 0 1.2 3.4593664e-18 0.95138693 1.2 3.4593664e-18 -0.44614011 0.010447537
12.9 0 0 -0.44644631 1 0 1.2 3.4593664e-18 0.95108075 1.2 3.4593664e-18 -0.44644629 0.0096387229
12.95 0 0 -0.44672838 1 0 1.2 3.4593664e-18 0.95079868 1.2 3.4593664e-18 -0.44672836 0.0088905729
13 0 0 -0.44698822 1 0 1.2 3.4593664e-18 0.95053884 1.2 3.4593664e-18 -0.44698819 0.0081988365
13.05 0 0 -0.44722754 1 0 1.2 3.4593664e-18 0.95029952 1.2 3.4593664e-18 -0.44722752 0.0075595143
13.1 0 0 -0.44744796 1 0 1.2 3.4593664e-18 0.9500791 1.2 3.4593664e-18 -0.44744793 0.0069688515
13.15 0 0 -0.44765094 1 0 1.2 3.4593664e-18 0.94987612 1.2 3.4593664e-18 -0.44765092 0.0064233276
13.2 0 0 -0.44783786 1 0 1.2 3.4593664e-18 0.9496892 1.2 3.4593664e-18 -0.44783784 0.0059196488
13.25 0 0 -0.44800997 1 0 1.2 3.4593664e-18 0.94951709 1.2 3.4593664e-18 -0.44800995 0.0054547364
13.3 0 0 -0.44816844 1 0 1.2 3.4593664e-18 0.94935862 1.2 3.4593664e-18 -0.44816841 0.005025719
13.35 0 0 -0.44831433 1 0 1.2 3.4593664e-18 0.94921273 1.2 3.4593664e-18 -0.44831431 0.0046299204
13.4 0 0 -0.44844865 1 0 1.2 3.4593664e-18 0.94907841 1.2 3.4593664e-18 -0.44844862 0.0042648494
13.45 0 0 -0.44857229 1 0 1.2 3.4593664e-18 0.94895477 1.2 3.4593664e-18 -0.44857227 0.0039281869
13.5 0 0 -0.44868611 1 0 1.2 3.4593664e-18 0.94884095 1.2 3.4593664e-18 -0.44868609 0.0036177816
13.55 0 0 -0.44879088 1 0 1.2 3.4593664e-18 0.94873618 1.2 3.4593664e-18 -0.44879086 0.0033316345
13.6 0 0 -0.44888732 1 0 1.2 3.4593664e-18 0.94863974 1.2 3.4593664e-18 -0.44888729 0.0030678902
13.65 0 0 -0.44897608 1 0 1.2 3.4593664e-18 0.94855098 1.2 3.4593664e-18 -0.44897606 0.002824831
13.7 0 0 -0.44905778 1 0 1.2 3.4593664e-18 0.94846928 1.2 3.4593664e-18 -0.44905775 0.0026008646
13.75 0 0 -0.44913297 1 0 1.2 3.4593664e-18 0.94839409 1.2 3.4593664e-18 -0.44913294 0.0023945155
13.8 0 0 -0.44920217 1 0 1.2 3.4593664e-18 0.94832489 1.2 3.4593664e-18 -0.44920214 0.0022044202
13.85 0 0 -0.44926586 1 0 1.2 3.4593664e-18 0.9482612 1.2 3.4593664e-18 -0.44926583 0.0020293156
13.9 0 0 -0.44932447 1 0 1.2 3.4593664e-18 0.94820259 1.2 3.4593664e-18 -0.44932444 0.0018680357
13.95 0 0 -0.44937841 1 0 1.2 3.4593664e-18 0.94814865 1.2 3.4593664e-18 -0.44937838 0.0017195021
14 0 0 -0.44942804 1 0 1.2 3.4593664e-18 0.94809902 1.2 3.4593664e-18 -0.44942802 0.0015827182
14.05 0 0 -0.44947372 1 0 1.2 3.4593664e-18 0.94805334 1.2 3.4593664e-18 -0.44947369 0.0014567634
14.1 0 0 -0.44951575 1 0 1.2 3.4593664e-18 0.94801131 1.2 3.4593664e-18 -0.44951573 0.0013407881
14.15 0 0 -0.44955443 1 0 1.2 3.4593664e-18 0.94797263 1.2 3.4593664e-18 -0.44955441 0.00123401
14.2 0 0 -0.44959003 1 0 1.2 3.4593664e-18 0.94793703 1.2 3.4593664e-18 -0.44959 0.0011357035
14.25 0 0 -0.44962278 1 0 1.2 3.4593664e-18 0.94790428 1.2 3.4593664e-18 -0.44962275 0.0010452024
14.3 0 0 -0.44965292 1 0 1.2 3.4593664e-18 0.94787414 1.2 3.4593664e-18 -0.44965289 0.001
14.35 0 0 -0.44968065 1 0 1.2 3.4593664e-18 0.94784641 1.2 3.4593664e-18 -0.44968062 0.001
14.4 0 0 -0.44970617 1 0 1.2 3.4593664e-18 0.94782089 1.2 3.4593664e-18 -0.44970614 0.001
14.45 0 0 -0.44972965 1 0 1.2 3.4593664e-18 0.94779741 1.2 3.4593664e-18 -0.44972962 0.001
14.5 0 0 -0.44975125 1 0 1.2 3.4593664e-18 0.94777581 1.2 3.4593664e-18 -0.44975122 0.001
14.55 0 0 -0.44977113 1 0 1.2 3.4593664e-18 0.94775593 1.2 3.4593664e-18 -0.4497711 0.001
14.6 0 0 -0.44978942 1 0 1.2 3.4593664e-18 0.94773764 1.2 3.4593664e-18 -0.44978939 0.001
14.65 0 0 -0.44980625 1 0 1.2 3.4593664e-18 0.94772081 1.2 3.4593664e-18 -0.44980622 0.001
14.7 0 0 -0.44982173 1 0 1.2 3.4593664e-18 0.94770532 1.2 3.4593664e-18 -0.44982171 0.001
14.75 0 0 -0.44983598 1 0 1.2 3.4593664e-18 0.94769108 1.2 3.4593664e-18 -0.44983596 0.001
14.8 0 0 -0.44984909 1 0 1.2 3.4593664e-18 0.94767797 1.2 3.4593664e-18 -0.44984907 0.001
14.85 0 0 -0.44986115 1 0 1.2 3.4593664e-18 0.9476659 1.2 3.4593664e-18 -0.44986113 0.001
14.9 0 0 -0.44987225 1 0 1.2 3.4593664e-18 0.94765481 1.2 3.4593664e-18 -0.44987223 0.001
14.95 0 0 -0.44988246 1 0 1.2 3.4593664e-18 0.9476446 1.2 3.4593664e-18 -0.44988244 0.001
15 0 0 -0.44989186 1 0 1.2 3.4593664e-18 0.9476352 1.2 3.4593664e-18 -0.44989183 0.001
15.05 0 0 -0.4499005 1 0 1.2 3.4593664e-18 0.94762656 1.2 3.4593664e-18 -0.44990048 0.001
15.1 0 0 -0.44990846 1 0 1.2 3.4593664e-18 0.9476186 1.2 3.4593664e-18 -0.44990843 0.001
15.15 0 0 -0.44991578 1 0 1.2 3.4593664e-18 0.94761128 1.2 3.4593664e-18 -0.44991575 0.001
15.2 0 0 -0.44992251 1 0 1.2 3.4593664e-18 0.94760455 1.2 3.4593664e-18 -0.44992248 0.001
15.25 0 0 -0.4499287 1 0 1.2 3.4593664e-18 0.94759836 1.2 3.4593664e-18 -0.44992868 0.001
15.3 0 0 -0.4499344 1 0 1.2 3.4593664e-18 0.94759266 1.2 3.4593664e-18 -0.44993438 0.001
15.35 0 0 -0.44993965 1 0 1.2 3.4593664e-18 0.94758741 1.2 3.4593664e-18 -0.44993962 0.001
15.4 0 0 -0.44994447 1 0 1.2 3.4593664e-18 0.94758259 1.2 3.4593664e-18 -0.44994445 0.001
15.45 0 0 -0.44994891 1 0 1.2 3.4593664e-18 0.94757815 1.2 3.4593664e-18 -0.44994889 0.001
15.5 0 0 -0.449953 1 0 1.2 3.4593664e-18 0.94757406 1.2 3.4593664e-18 -0.44995297 0.001
15.55 0 0 -0.44995675 1 0 1.2 3.4593664e-18 0.94757031 1.2 3.4593664e-18 -0.44995673 0.001
15.6 0 0 -0.44996021 1 0 1.2 3.4593664e-18 0.94756685 1.2 3.4593664e-18 -0.44996019 0.001
15.65 0 0 -0.44996339 1 0 1.2 3.4593664e-18 0.94756367 1.2 3.4593664e-18 -0.44996337 0.001
15.7 0 0 -0.44996632 1 0 1.2 3.4593664e-18 0.94756074 1.2 3.4593664e-18 -0.44996629 0.001
15.75 0 0 -0.44996901 1 0 1.2 3.4593664e-18 0.94755805 1.2 3.4593664e-18 -0.44996899 0.001
15.8 0 0 -0.44997149 1 0 1.2 3.4593664e-18 0.94755557 1.2 3.4593664e-18 -0.44997146 0.001
15.85 0 0 -0.44997377 1 0 1.2 3.4593664e-18 0.94755329 1.2 3.4593664e-18 -0.44997374 0.001
15.9 0 0 -0.44997587 1 0 1.2 3.4593664e-18 0.94755119 1.2 3.4593664e-18 -0.44997584 0.001
15.95 0 0 -0.4499778 1 0 1.2 3.4593664e-18 0.94754926 1.2 3.4593664e-18 -0.44997777 0.001
16 0 0 -0.44997957 1 0 1.2 3.4593664e-18 0.94754749 1.2 3.4593664e-18 -0.44997954 0.001
