t x y z hx hy rx ry rz dx dy rzrel acc
5.85 -0.025753464 -0.014118183 0 1 0 1.1742465 -0.014118183 1.3975271 1.2 3.469447e-18 0 0.021817608
5.9 -0.025037198 -0.014495542 0 1 0 1.1749628 -0.014495542 1.3975271 1.2 3.469447e-18 0 0.021327378
5.95 -0.02427051 -0.014855592 0 1 0 1.1757295 -0.014855592 1.3975271 1.2 3.469447e-18 0 0.020802146
6 -0.023454944 -0.015197903 0 1 0 1.1765451 -0.015197903 1.3975271 1.2 3.469447e-18 0 0.020243784
6.05 -0.022592144 -0.015522066 0 1 0 1.1774079 -0.015522066 1.3975271 1.2 3.469447e-18 0 0.019654359
6.1 -0.021683846 -0.015827694 0 1 0 1.1783162 -0.015827694 1.3975271 1.2 3.469447e-18 0 0.019036154
6.15 -0.020731879 -0.016114422 0 1 0 1.1792681 -0.016114422 1.3975271 1.2 3.469447e-18 0 0.018391697
6.2 -0.019738162 -0.016381907 0 1 0 1.1802618 -0.016381907 1.3975271 1.2 3.469447e-18 0 0.017723797
6.25 -0.018704694 -0.016629832 0 1 0 1.1812953 -0.016629832 1.3975271 1.2 3.469447e-18 0 0.017035587
6.3 -0.017633558 -0.016857898 0 1 0 1.1823664 -0.016857898 1.3975271 1.2 3.469447e-18 0 0.016330586
6.35 -0.016526909 -0.017065834 0 1 0 1.1834731 -0.017065834 1.3975271 1.2 3.469447e-18 0 0.015612765
6.4 -0.015386978 -0.017253392 0 1 0 1.184613 -0.017253392 1.3975271 1.2 3.469447e-18 0 0.01488665
6.45 -0.01421606 -0.017420348 0 1 0 1.1857839 -0.017420348 1.3975271 1.2 3.469447e-18 0 0.014157434
6.5 -0.013016512 -0.017566502 0 1 0 1.1869835 -0.017566502 1.3975271 1.2 3.469447e-18 0 0.01343112
6.55 -0.011790751 -0.017691679 0 1 0 1.1882092 -0.017691679 1.3975271 1.2 3.469447e-18 0 0.012714704
