t x y z hx hy rx ry rz dx dy rzrel acc
8.6 0.91362826 1.1130514 -0.029389263 -0.77295236 0.63446407 -0.013914567 1.8744083 1.3681378 -0.92754283 0.76135688 -0.029389263 2.9170672
8.65 0.86647157 1.1501422 -0.0078217233 -0.79870984 0.60171637 -0.091980239 1.8722018 1.3897053 -0.95845181 0.72205964 -0.0078217233 1.475517
8.7 0.81781081 1.1852365 0.01545085 -0.82308088 0.56792417 -0.16988625 1.8667455 1.4129779 -0.98769705 0.68150901 0.01545085 1.8915652
8.75 0.76773044 1.2182734 0.035355339 -0.84602316 0.53314614 -0.24749735 1.8580487 1.4328824 -1.0152278 0.63977537 0.035355339 3.3995542
8.8 0.7163174 1.2491955 0.047552826 -0.86749687 0.49744264 -0.32467884 1.8461267 1.4450799 -1.0409962 0.59693117 0.047552826 4.4199455
8.85 0.66366094 1.2779492 0.049384417 -0.88746472 0.46087565 -0.40129673 1.831 1.4469115 -1.0649577 0.55305078 0.049384417 4.5756734
8.9 0.60985245 1.3044846 0.04045085 -0.90589206 0.42350864 -0.47721803 1.8126949 1.4379779 -1.0870705 0.50821037 0.04045085 3.8216039
8.95 0.55498534 1.3287555 0.022699525 -0.9227469 0.38540649 -0.55231094 1.7912433 1.4202266 -1.1072963 0.46248778 0.022699525 2.3999838
9 0.49915486 1.35072 3.42963e-16 -0.93799998 0.34663532 -0.62644511 1.7666823 1.3975271 -1.1256 0.41596238 4.4408921e-16 1.3017082
9.05 0.44245791 1.3703397 -0.022699525 -0.95162482 0.30726244 -0.69949187 1.7390547 1.3748275 -1.1419498 0.36871493 -0.022699525 2.3999838
9.1 0.38499292 1.3875808 -0.04045085 -0.96359777 0.26735619 -0.77132441 1.7084082 1.3570762 -1.1563173 0.32082743 -0.04045085 3.8216039
9.15 0.32685963 1.4024132 -0.049384417 -0.97389805 0.22698586 -0.84181803 1.6747962 1.3481426 -1.1686777 0.27238303 -0.049384417 4.5756734
9.2 0.26815897 1.4148112 -0.047552826 -0.98250779 0.1862215 -0.91085038 1.638277 1.3499742 -1.1790093 0.2234658 -0.047552826 4.4199455
9.25 0.20899281 1.4247533 -0.035355339 -0.98941202 0.1451339 -0.97830162 1.598914 1.3621717 -1.1872944 0.17416068 -0.035355339 3.3995542
9.3 0.14946387 1.4322222 -0.01545085 -0.99459878 0.10379436 -1.0440547 1.5567755 1.3820762 -1.1935185 0.12455323 -0.01545085 1.8915652
9.35 0.089675489 1.437205 0.0078217233 -0.99805905 0.062274645 -1.1079954 1.5119346 1.4053488 -1.1976709 0.074729574 0.0078217233 1.475517
9.4 0.02973144 1.439693 0.029389263 -0.99978683 0.020646833 -1.1700128 1.4644692 1.4269163 -1.1997442 0.0247762 0.029389263 2.9170672
9.45 -0.030264219 1.4396819 0.044550326 -0.99977912 -0.021016819 -1.2299992 1.4144618 1.4420774 -1.1997349 -0.025220182 0.044550326 4.1658151
9.5 -0.090207343 1.4371717 0.05 -0.99803594 -0.062643988 -1.2878505 1.361999 1.4475271 -1.1976431 -0.075172786 0.05 4.6281198
9.55 -0.14999388 1.4321668 0.044550326 -0.9945603 -0.10416242 -1.3434662 1.3071719 1.4420774 -1.1934724 -0.1249949 0.044550326 4.1658151
9.6 -0.20952005 1.4246759 0.029389263 -0.98935825 -0.14550003 -1.3967499 1.2500758 1.4269163 -1.1872299 -0.17460004 0.029389263 2.9170672
9.65 -0.26868252 1.4147119 0.0078217233 -0.98243881 -0.18658508 -1.4476091 1.1908098 1.4053488 -1.1789266 -0.2239021 0.0078217233 1.475517
9.7 -0.3273786 1.4022921 -0.01545085 -0.97381399 -0.22734625 -1.4959554 1.1294766 1.3820762 -1.1685768 -0.2728155 -0.01545085 1.8915652
9.75 -0.38550639 1.3874382 -0.035355339 -0.96349877 -0.26771277 -1.5417049 1.0661829 1.3621717 -1.1561985 -0.32125532 -0.035355339 3.3995542
9.8 -0.442965 1.3701759 -0.047552826 -0.95151105 -0.30761458 -1.5847783 1.0010384 1.3499742 -1.1418133 -0.3691375 -0.047552826 4.4199455
9.85 -0.49965468 1.3505352 -0.049384417 -0.93787163 -0.34698242 -1.6251006 0.93415626 1.3481426 -1.125446 -0.4163789 -0.049384417 4.5756734
9.9 -0.55547703 1.3285501 -0.04045085 -0.92260421 -0.38574794 -1.6626021 0.86565254 1.3570762 -1.1071251 -0.46289752 -0.04045085 3.8216039
9.95 -0.61033515 1.3042588 -0.022699525 -0.90573527 -0.42384386 -1.6972175 0.79564617 1.3748275 -1.0868823 -0.50861263 -0.022699525 2.3999838
10 -0.66413382 1.2777035 -5.3896839e-16 -0.88729411 -0.46120404 -1.7288867 0.72425867 1.3975271 -1.0647529 -0.55344485 -4.4408921e-16 1.3017082
10.05 -0.71677964 1.2489303 0.022699525 -0.86731272 -0.49776364 -1.7575549 0.65161396 1.4202266 -1.0407753 -0.59731637 0.022699525 2.3999838
10.1 -0.76818123 1.2179892 0.04045085 -0.84582581 -0.53345919 -1.7831722 0.57783814 1.4379779 -1.014991 -0.64015103 0.04045085 3.8216039
10.15 -0.81824937 1.1849337 0.049384417 -0.82287065 -0.56822873 -1.8056942 0.50305927 1.4469115 -0.98744478 -0.68187447 0.049384417 4.5756734
10.2 -0.86689714 1.1498214 0.047552826 -0.79848711 -0.6020119 -1.8250817 0.42740716 1.4450799 -0.95818454 -0.72241428 0.047552826 4.4199455
10.25 -0.9140401 1.1127132 0.035355339 -0.77271751 -0.63475007 -1.8413011 0.35101313 1.4328824 -0.92726101 -0.76170008 0.035355339 3.3995542
10.3 -0.95959641 1.0736735 0.01545085 -0.74560658 -0.6663864 -1.8543243 0.27400979 1.4129779 -0.89472789 -0.79966368 0.01545085 1.8915652
10.35 -1.003487 1.03277 -0.0078217233 -0.71720138 -0.69686597 -1.8641287 0.19653081 1.3897053 -0.86064165 -0.83623917 -0.0078217233 1.475517
10.4 -1.0456357 0.99007375 -0.029389263 -0.68755122 -0.72613589 -1.8706971 0.11871069 1.3681378 -0.82506146 -0.87136306 -0.029389263 2.9170672
10.45 -1.0859693 0.94565889 -0.044550326 -0.65670756 -0.75414533 -1.8740183 0.04068449 1.3529767 -0.78804907 -0.9049744 -0.044550326 4.1658151
10.5 -1.1244178 0.89960249 -0.05 -0.62472395 -0.78084568 -1.8740865 -0.037412327 1.3475271 -0.74966874 -0.93701482 -0.05 4.6281198
10.55 -1.1609145 0.85198452 -0.044550326 -0.59165591 -0.8061906 -1.8709016 -0.1154442 1.3529767 -0.7099871 -0.96742872 -0.044550326 4.1658151
10.6 -1.195396 0.80288761 -0.029389263 -0.55756084 -0.83013608 -1.864469 -0.19327568 1.3681378 -0.66907301 -0.99616329 -0.029389263 2.9170672
10.65 -1.2278024 0.75239701 -0.0078217233 -0.52249792 -0.85264056 -1.8547999 -0.27077166 1.3897053 -0.62699751 -1.0231687 -0.0078217233 1.475517
10.7 -1.2580776 0.70060035 0.01545085 -0.48652802 -0.87366497 -1.8419112 -0.34779762 1.4129779 -0.58383362 -1.048398 0.01545085 1.8915652
10.75 -1.2861689 0.64758754 0.035355339 -0.44971357 -0.89317283 -1.8258252 -0.42421985 1.4328824 -0.53965629 -1.0718074 0.035355339 3.3995542
10.8 -1.3120276 0.59345062 0.047552826 -0.41211849 -0.91113026 -1.8065698 -0.4999057 1.4450799 -0.49454218 -1.0933563 0.047552826 4.4199455
10.85 -1.3356088 0.53828355 0.049384417 -0.37380802 -0.9275061 -1.7841784 -0.57472377 1.4469115 -0.44856962 -1.1130073 0.049384417 4.5756734
10.9 -1.3568716 0.48218209 0.04045085 -0.33484867 -0.94227192 -1.75869 -0.64854421 1.4379779 -0.40181841 -1.1307263 0.04045085 3.8216039
10.95 -1.375779 0.42524363 0.022699525 -0.29530808 -0.95540208 -1.7301487 -0.72123887 1.4202266 -0.35436969 -1.1464825 0.022699525 2.3999838
11 -1.3922983 0.36756701 2.4431038e-17 -0.25525487 -0.9668738 -1.6986041 -0.79268155 1.3975271 -0.30630584 -1.1602486 0 1.3017082
11.05 -1.4064007 0.30925234 -0.022699525 -0.21475857 -0.97666717 -1.664111 -0.86274826 1.3748275 -0.25771029 -1.1720006 -0.022699525 2.3999838
11.1 -1.4180618 0.25040086 -0.04045085 -0.17388949 -0.98476517 -1.6267292 -0.93131735 1.3570762 -0.20866738 -1.1817182 -0.04045085 3.8216039
11.15 -1.4272614 0.19111471 -0.049384417 -0.13271855 -0.99115377 -1.5865237 -0.9982698 1.3481426 -0.15926226 -1.1893845 -0.049384417 4.5756734
11.2 -1.4339835 0.13149682 -0.047552826 -0.091317236 -0.99582185 -1.5435642 -1.0634894 1.3499742 -0.10958068 -1.1949862 -0.047552826 4.4199455
11.25 -1.4382163 0.071650665 -0.035355339 -0.049757406 -0.99876133 -1.4979252 -1.1268629 1.3621717 -0.059708888 -1.1985136 -0.035355339 3.3995542
11.3 -1.4399526 0.011680135 -0.01545085 -0.0081112052 -0.9999671 -1.4496861 -1.1882804 1.3820762 -0.0097334462 -1.1999605 -0.01545085 1.8915652
11.35 -1.4391894 -0.048310669 0.0078217233 0.033549076 -0.99943707 -1.3989305 -1.2476352 1.4053488 0.040258891 -1.1993245 0.0078217233 1.475517
11.4 -1.4359279 -0.10821761 0.029389263 0.07515112 -0.99717216 -1.3457466 -1.3048242 1.4269163 0.090181345 -1.1966066 0.029389263 2.9170672
11.45 -1.4301739 -0.16793671 0.044550326 0.11662271 -0.99317629 -1.2902266 -1.3597483 1.4420774 0.13994726 -1.1918115 0.044550326 4.1658151
11.5 -1.4219372 -0.22736429 0.05 0.15789187 -0.98745641 -1.232467 -1.412312 1.4475271 0.18947024 -1.1849477 0.05 4.6281198
11.55 -1.4112323 -0.28639719 0.044550326 0.19888694 -0.98002244 -1.172568 -1.4624241 1.4420774 0.23866433 -1.1760269 0.044550326 4.1658151
11.6 -1.3980777 -0.34493295 0.029389263 0.23953677 -0.97088729 -1.1106336 -1.5099977 1.4269163 0.28744413 -1.1650648 0.029389263 2.9170672
11.65 -1.3824962 -0.40286996 0.0078217233 0.2797708 -0.96006682 -1.0467713 -1.5549501 1.4053488 0.33572497 -1.1520802 0.0078217233 1.475517
11.7 -1.3645149 -0.46010764 -0.01545085 0.31951919 -0.9475798 -0.98109189 -1.5972034 1.3820762 0.38342303 -1.1370958 -0.01545085 1.8915652
11.75 -1.344165 -0.51654664 -0.035355339 0.35871294 -0.93344792 -0.91370948 -1.6366841 1.3621717 0.43045553 -1.1201375 -0.035355339 3.3995542
11.8 -1.3214818 -0.57208898 -0.047552826 0.39728401 -0.91769571 -0.844741 -1.6733238 1.3499742 0.47674082 -1.1012348 -0.047552826 4.4199455
11.85 -1.2965047 -0.62663826 -0.049384417 0.43516546 -0.9003505 -0.77430617 -1.7070589 1.3481426 0.52219855 -1.0804206 -0.049384417 4.5756734
11.9 -1.2692771 -0.68009978 -0.04045085 0.47229152 -0.88144241 -0.70252725 -1.7378307 1.3570762 0.56674982 -1.0577309 -0.04045085 3.8216039
11.95 -1.2398461 -0.73238075 -0.022699525 0.50859774 -0.86100426 -0.62952885 -1.7655859 1.3748275 0.61031729 -1.0332051 -0.022699525 2.3999838
12 -1.208263 -0.7833904 -2.2043642e-16 0.54402111 -0.83907153 -0.55543767 -1.7902762 1.3975271 0.65282533 -1.0068858 -2.220446e-16 1.3017082
12.05 -1.1745825 -0.8330402 0.022699525 0.57850014 -0.81568229 -0.48038233 -1.8118589 1.4202266 0.69420016 -0.97881874 0.022699525 2.3999838
12.1 -1.1388631 -0.88124395 0.04045085 0.61197497 -0.79087713 -0.40449311 -1.8302965 1.4379779 0.73436996 -0.94905256 0.04045085 3.8216039
12.15 -1.1011667 -0.92791799 0.049384417 0.6443875 -0.76469913 -0.32790175 -1.8455569 1.4469115 0.773265 -0.91763895 0.049384417 4.5756734
12.2 -1.0615589 -0.9729813 0.047552826 0.67568146 -0.73719371 -0.25074119 -1.8576138 1.4450799 0.81081775 -0.88463245 0.047552826 4.4199455
12.25 -1.0201084 -1.0163556 0.035355339 0.70580253 -0.70840863 -0.17314539 -1.866446 1.4328824 0.84696304 -0.85009036 0.035355339 3.3995542
12.3 -0.97688714 -1.0579657 0.01545085 0.73469843 -0.67839385 -0.095249028 -1.8720384 1.4129779 0.88163812 -0.81407262 0.01545085 1.8915652
12.35 -0.93197012 -1.0977394 -0.0078217233 0.762319 -0.64720147 -0.017187328 -1.8743811 1.3897053 0.91478279 -0.77664177 -0.0078217233 1.475517
12.4 -0.88543533 -1.1356074 -0.029389263 0.78861628 -0.61488565 0.060904206 -1.8734702 1.3681378 0.94633954 -0.73786278 -0.029389263 2.9170672
12.45 -0.83736355 -1.1715043 -0.044550326 0.81354464 -0.58150246 0.13889002 -1.8693072 1.3529767 0.97625357 -0.69780296 -0.044550326 4.1658151
12.5 -0.78783822 -1.2053676 -0.05 0.8370608 -0.54710988 0.21663474 -1.8618994 1.3475271 1.004473 -0.65653185 -0.05 4.6281198
12.55 -0.73694532 -1.2371385 -0.044550326 0.85912394 -0.51176758 0.29400341 -1.8512596 1.3529767 1.0309487 -0.6141211 -0.044550326 4.1658151
12.6 -0.68477318 -1.2667619 -0.029389263 0.87969576 -0.47553693 0.37086174 -1.8374062 1.3681378 1.0556349 -0.57064431 -0.029389263 2.9170672
12.65 -0.63141237 -1.2941864 -0.0078217233 0.89874055 -0.43848081 0.4470763 -1.8203634 1.3897053 1.0784887 -0.52617697 -0.0078217233 1.475517
12.7 -0.57695551 -1.3193644 0.01545085 0.91622526 -0.40066355 0.52251479 -1.8001606 1.4129779 1.0994703 -0.48079626 0.01545085 1.8915652
12.75 -0.52149715 -1.3422521 0.035355339 0.93211952 -0.3621508 0.59704628 -1.7768331 1.4328824 1.1185434 -0.43458096 0.035355339 3.3995542
12.8 -0.46513353 -1.3628099 0.047552826 0.94639576 -0.3230094 0.67054137 -1.7504212 1.4450799 1.1356749 -0.38761128 0.047552826 4.4199455
12.85 -0.40796251 -1.381002 0.049384417 0.95902918 -0.2833073 0.74287251 -1.7209708 1.4469115 1.150835 -0.33996876 0.049384417 4.5756734
12.9 -0.35008333 -1.3967969 0.04045085 0.96999787 -0.24311342 0.81391411 -1.688533 1.4379779 1.1639974 -0.29173611 0.04045085 3.8216039
12.95 -0.29159645 -1.4101672 0.022699525 0.97928277 -0.20249753 0.88354288 -1.6531642 1.4202266 1.1751393 -0.24299704 0.022699525 2.3999838
13 -0.2326034 -1.4210896 4.1644181e-16 0.98686778 -0.16153014 0.95163794 -1.6149258 1.3975271 1.1842413 -0.19383616 4.4408921e-16 1.3017082
13.05 -0.17320658 -1.4295452 -0.022699525 0.99273972 -0.12028235 1.0180811 -1.573884 1.3748275 1.1912877 -0.14433881 -0.022699525 2.3999838
13.1 -0.1135091 -1.4355193 -0.04045085 0.99688841 -0.078825761 1.082757 -1.5301102 1.3570762 1.1962661 -0.094590913 -0.04045085 3.8216039
13.15 -0.053614579 -1.4390016 -0.049384417 0.99930664 -0.037232347 1.1455534 -1.4836804 1.3481426 1.199168 -0.044678816 -0.049384417 4.5756734
13.2 0.0063730051 -1.4399859 -0.047552826 0.99999021 0.004425698 1.2063613 -1.4346751 1.3499742 1.1999882 0.0053108376 -0.047552826 4.4199455
13.25 0.066349527 -1.4384706 -0.035355339 0.99893793 0.04607606 1.265075 -1.3831794 1.3621717 1.1987255 0.055291272 -0.035355339 3.3995542
13.3 0.12621087 -1.4344584 -0.01545085 0.99615165 0.087646441 1.3215928 -1.3292826 1.3820762 1.195382 0.10517573 -0.01545085 1.8915652
13.35 0.18585314 -1.4279561 0.0078217233 0.99163618 0.12906468 1.3758166 -1.2730785 1.4053488 1.1899634 0.15487762 0.0078217233 1.475517
13.4 0.24517279 -1.4189751 0.029389263 0.98539937 0.17025888 1.427652 -1.2146644 1.4269163 1.1824792 0.20431066 0.029389263 2.9170672
13.45 0.30406685 -1.4075309 0.044550326 0.97745204 0.21115754 1.4770093 -1.1541419 1.4420774 1.1729425 0.25338904 0.044550326 4.1658151
13.5 0.3624331 -1.3936435 0.05 0.967808 0.25168965 1.5238027 -1.0916159 1.4475271 1.1613696 0.30202758 0.05 4.6281198
13.55 0.42017021 -1.3773369 0.044550326 0.95648397 0.29178487 1.567951 -1.0271951 1.4420774 1.1477808 0.35014184 0.044550326 4.1658151
13.6 0.47717796 -1.3586395 0.029389263 0.94349963 0.33137359 1.6093775 -0.96099116 1.4269163 1.1321996 0.3976483 0.029389263 2.9170672
13.65 0.53335741 -1.3375836 0.0078217233 0.9288775 0.37038709 1.6480104 -0.89311909 1.4053488 1.114653 0.44446451 0.0078217233 1.475517
13.7 0.58861101 -1.3142059 -0.01545085 0.91264297 0.40875765 1.6837826 -0.82369669 1.3820762 1.0951716 0.49050918 -0.01545085 1.8915652
13.75 0.64284288 -1.2885469 -0.035355339 0.89482422 0.44641866 1.7166319 -0.75284447 1.3621717 1.0737891 0.5357024 -0.035355339 3.3995542
13.8 0.69595885 -1.2606511 -0.047552826 0.87545217 0.48330476 1.7465015 -0.68068542 1.3499742 1.0505426 0.57996571 -0.047552826 4.4199455
13.85 0.74786674 -1.2305671 -0.049384417 0.85456047 0.5193519 1.7733393 -0.60734479 1.3481426 1.0254726 0.62322229 -0.049384417 4.5756734
13.9 0.79847644 -1.1983469 -0.04045085 0.83218537 0.55449753 1.7970989 -0.5329499 1.3570762 0.99862245 0.66539703 -0.04045085 3.8216039
13.95 0.84770009 -1.1640466 -0.022699525 0.80836571 0.58868062 1.817739 -0.45762988 1.3748275 0.97003886 0.70641674 -0.022699525 2.3999838
14 0.89545226 -1.1277257 9.809554e-17 0.78314285 0.62184185 1.8352237 -0.38151548 1.3975271 0.93977142 0.74621022 0 1.3017082
14.05 0.94165005 -1.0894472 0.022699525 0.75656055 0.65392364 1.8495227 -0.30473882 1.4202266 0.90787266 0.78470837 0.022699525 2.3999838
14.1 0.98621326 -1.0492776 0.04045085 0.72866498 0.68487032 1.8606112 -0.22743318 1.4379779 0.87439797 0.82184438 0.04045085 3.8216039
14.15 1.0290645 -1.0072865 0.049384417 0.69950454 0.71462816 1.86847 -0.14973275 1.4469115 0.83940545 0.85755379 0.049384417 4.5756734
14.2 1.0701295 -0.963547 0.047552826 0.66912986 0.7431455 1.8730853 -0.0717724 1.4450799 0.80295583 0.8917746 0.047552826 4.4199455
14.25 1.1093369 -0.91813488 0.035355339 0.63759366 0.77037284 1.8744493 0.0063125352 1.4328824 0.7651124 0.92444741 0.035355339 3.3995542
14.3 1.1466186 -0.871129 0.01545085 0.6049507 0.79626293 1.8725595 0.084386513 1.4129779 0.72594084 0.95551552 0.01545085 1.8915652
14.35 1.18191 -0.82261097 -0.0078217233 0.57125762 0.82077082 1.8674191 0.16231401 1.3897053 0.68550914 0.98492498 -0.0078217233 1.475517
14.4 1.2151497 -0.772665 -0.029389263 0.53657292 0.84385396 1.8590372 0.23995975 1.3681378 0.6438875 1.0126248 -0.029389263 2.9170672
14.45 1.2462801 -0.72137779 -0.044550326 0.5009568 0.86547229 1.8474283 0.31718895 1.3529767 0.60114816 1.0385667 -0.044550326 4.1658151
14.5 1.2752471 -0.66883838 -0.05 0.46447109 0.88558828 1.8326124 0.39386756 1.3475271 0.55736531 1.0627059 -0.05 4.6281198
14.55 1.3020005 -0.61513795 -0.044550326 0.42717913 0.90416701 1.8146155 0.46986247 1.3529767 0.51261496 1.0850004 -0.044550326 4.1658151
14.6 1.3264938 -0.56036973 -0.029389263 0.38914564 0.92117624 1.7934686 0.54504176 1.3681378 0.46697477 1.1054115 -0.029389263 2.9170672
14.65 1.3486845 -0.50462878 -0.0078217233 0.35043665 0.93658644 1.7692085 0.61927494 1.3897053 0.42052398 1.1239037 -0.0078217233 1.475517
14.7 1.368534 -0.44801187 0.01545085 0.31111935 0.95037085 1.7418772 0.69243315 1.4129779 0.37334323 1.140445 0.01545085 1.8915652
14.75 1.386008 -0.39061728 0.035355339 0.271262 0.96250555 1.7115224 0.76438938 1.4328824 0.3255144 1.1550067 0.035355339 3.3995542
14.8 1.401076 -0.33254462 0.047552826 0.23093377 0.97296947 1.6781966 0.83501874 1.4450799 0.27712052 1.1675634 0.047552826 4.4199455
14.85 1.413712 -0.27389472 0.049384417 0.19020467 0.98174446 1.6419576 0.90419863 1.4469115 0.2282456 1.1780934 0.049384417 4.5756734
14.9 1.423894 -0.21476937 0.04045085 0.1491454 0.98881528 1.6028685 0.97180896 1.4379779 0.17897448 1.1865783 0.04045085 3.8216039
14.95 1.4316043 -0.15527122 0.022699525 0.10782723 0.99416965 1.560997 1.0377324 1.4202266 0.12939268 1.1930036 0.022699525 2.3999838
15 1.4368295 -0.095503532 9.7909846e-17 0.066321897 0.99779828 1.5164158 1.1018544 1.3975271 0.079586277 1.1973579 0 1.3017082
15.05 1.4395606 -0.035570066 -0.022699525 0.024701435 0.99969487 1.4692023 1.1640638 1.3748275 0.029641722 1.1996338 -0.022699525 2.3999838
15.1 1.4397928 0.024425144 -0.04045085 -0.016961906 0.99985614 1.4194385 1.2242525 1.3570762 -0.020354287 1.1998274 -0.04045085 3.8216039
15.15 1.4375258 0.084377956 -0.049384417 -0.058595803 0.99828179 1.3672108 1.2823161 1.3481426 -0.070314963 1.1979381 -0.049384417 4.5756734
15.2 1.4327634 0.1441843 -0.047552826 -0.10012799 0.99497457 1.3126098 1.3381538 1.3499742 -0.12015358 1.1939695 -0.047552826 4.4199455
15.25 1.4255139 0.20374036 -0.035355339 -0.14148636 0.98994021 1.2557303 1.3916686 1.3621717 -0.16978363 1.1879282 -0.035355339 3.3995542
15.3 1.4157899 0.26294275 -0.01545085 -0.18259913 0.98318745 1.196671 1.4427677 1.3820762 -0.21911896 1.1798249 -0.01545085 1.8915652
15.35 1.4036083 0.32168872 0.0078217233 -0.22339494 0.97472801 1.1355344 1.4913623 1.4053488 -0.26807393 1.1696736 0.0078217233 1.475517
15.4 1.3889903 0.37987627 0.029389263 -0.26380297 0.96457659 1.0724267 1.5373682 1.4269163 -0.31656356 1.1574919 0.029389263 2.9170672
15.45 1.3719611 0.43740442 0.044550326 -0.30375307 0.95275079 1.0074575 1.5807054 1.4420774 -0.36450368 1.143301 0.044550326 4.1658151
15.5 1.3525505 0.49417329 0.05 -0.3431759 0.93927116 0.94073939 1.6212987 1.4475271 -0.41181108 1.1271254 0.05 4.6281198
15.55 1.3307919 0.55008435 0.044550326 -0.38200302 0.92416108 0.87238833 1.6590776 1.4420774 -0.45840362 1.1089933 0.044550326 4.1658151
15.6 1.3067234 0.60504053 0.029389263 -0.42016704 0.90744678 0.80252292 1.6939767 1.4269163 -0.50420044 1.0889361 0.029389263 2.9170672
15.65 1.2803865 0.65894645 0.0078217233 -0.4576017 0.88915729 0.73126445 1.7259352 1.4053488 -0.54912205 1.0669887 0.0078217233 1.475517
15.7 1.251827 0.71170854 -0.01545085 -0.49424204 0.86932434 0.6587366 1.7548977 1.3820762 -0.59309045 1.0431892 -0.01545085 1.8915652
15.75 1.2210946 0.76323519 -0.035355339 -0.53002444 0.84798237 0.58506528 1.780814 1.3621717 -0.63602933 1.0175788 -0.035355339 3.3995542
15.8 1.1882425 0.81343698 -0.047552826 -0.56488679 0.82516842 0.51037837 1.8036391 1.3499742 -0.67786415 0.9902021 -0.047552826 4.4199455
15.85 1.1533278 0.86222675 -0.049384417 -0.59876858 0.80092209 0.43480551 1.8233333 1.3481426 -0.71852229 0.9611065 -0.049384417 4.5756734
15.9 1.1164111 0.90951982 -0.04045085 -0.63161099 0.77528547 0.35847789 1.8398624 1.3570762 -0.75793319 0.93034256 -0.04045085 3.8216039
15.95 1.0775564 0.95523409 -0.022699525 -0.66335701 0.74830307 0.28152801 1.8531978 1.3748275 -0.79602841 0.89796368 -0.022699525 2.3999838
16 1.0368313 0.99929021 -2.9391523e-16 -0.69395153 0.72002171 0.20408943 1.8633163 1.3975271 -0.83274184 0.86402606 -2.220446e-16 1.3017082
